OBJECTID,PARCELID,GISACRES,L_ACRES,OWNERTYPE,SUB_ENDOWM,SUB_ENDO_1,SURMIN,RESTRICTIO,RESTRICT_1,created_us,created_da,last_edite,last_edi_1,SHAPE.STAr,SHAPE.STLe,GlobalID
1087757,PN25160,0.020000000000000,,Beneficiary: Other State Agency,"17",100.00% Dept. of Parks and Recreation,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,85.489070394999999,70.022576023185024,{DE3D4DE9-EF39-4F28-9F5E-075D7501DFD4}
1087758,PN25161,0.110000000000000,,Beneficiary: Other State Agency,"17",100.00% Dept. of Parks and Recreation,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,439.587282645000016,103.363279446230081,{8F00B826-62D7-44CC-BEFE-C59E611D276C}
1087776,PN25274,195.659999999999997,,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,791818.489781524986029,5243.205561741729070,{E5C5692A-3026-4371-9EDD-6428E73E095E}
1087779,PN24347,317.029999999999973,317.720000000000027,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,1282983.272608855040744,5632.183958605011867,{1C22A4BA-219F-4B36-8953-D5CCD048D543}
1087801,PN25268,200.389999999999986,200.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,810956.499473060015589,4828.322068437919370,{D7E05EDE-B867-498D-8BC9-B359C670F663}
1087835,PN25361,1.810000000000000,1.687000000000000,Beneficiary: Other State Agency,"18",100.00% Dept. of Transportation,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,7328.087660180000057,407.729373812234428,{9D37EFB5-2638-457A-AB2C-DA89216F411F}
1087898,PN25313,248.680000000000007,,Beneficiary: IDL Endowment,"4",100.00% Normal School,"3","3",Federal subsurface OC. All other minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,1006392.942009320133366,4757.652777059101936,{97071F9A-1716-410F-9C03-AB98683B7294}
1087899,PN25315,20.670000000000002,,Beneficiary: IDL Endowment,"4",100.00% Normal School,"3","3",Federal subsurface OC. All other minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,83649.426304174994584,1165.032543403701993,{24CBAD60-C933-4A80-A31A-80EAEFBEC25D}
1087980,PN25269,120.629999999999995,120.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,488168.493918414984364,3227.119822632586420,{45280A3F-BA5E-46C5-A0B1-09463B9D504C}
1087981,PN25272,240.539999999999992,240.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,973453.487373925046995,4029.821217502676063,{20ECEF58-E3E0-4790-AC15-8040533A6857}
1087982,PN25280,80.310000000000002,80.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,325000.935804210079368,2416.718405054513369,{E47AAE03-988A-4A9C-9942-BB7EF56E69C5}
1087988,PN25275,321.089999999999975,320.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,1299402.537218210054561,4841.702147171353317,{47304E7F-9F82-418B-A4D2-0C7B286DF360}
1087990,PN25271,80.200000000000003,80.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,324576.783283465018030,2416.189015046142686,{1D7E8DDB-289C-477F-8D97-319CA0EC37E8}
1087991,PN25273,40.090000000000003,40.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,162227.232940240006428,1611.102736824640715,{3C74569B-D72A-4795-8E69-4A40E786F4A2}
1087992,PN25276,40.149999999999999,40.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,162499.636124534998089,1612.458389942391477,{D0B74CFC-7CB7-41B2-AA36-2A3780D0F7CE}
1088022,PN25314,0.080000000000000,,Beneficiary: IDL Endowment,"4",100.00% Normal School,"3","3",Federal subsurface OC. All other minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,326.064590940000016,96.956895467368170,{3CE3F64A-5D16-464C-90B8-F395F226FF0C}
1088023,PN25312,361.009999999999991,,Beneficiary: IDL Endowment,"4",100.00% Normal School,"3","3",Federal subsurface OC. All other minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,1460960.457161684986204,6412.106245066353949,{134D86EE-21C9-4A87-AF42-1A6170BB5624}
1088228,PN25893,80.219999999999999,,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,324629.420012040005531,2418.654421113581066,{F0D1A72D-6779-4E15-9E42-189CE241F6BC}
1088229,PN25899,40.439999999999998,,Beneficiary: IDL Endowment,"4",100.00% Normal School,"3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,163646.348597200005315,1618.134400648485780,{7CA3B7F1-2929-4E64-B48E-99930373AB8C}
1088231,PN25894,241.830000000000013,,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,978654.938297834945843,4034.762464492807339,{3B0BA699-E769-4B55-B368-8C9C4E68529A}
1088233,PN25897,600.049999999999955,,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,2428317.530724974814802,6439.943408332034778,{B5DC541A-AEF7-476C-9C36-07CE4C6D43E7}
1088234,PN25898,159.259999999999991,,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,644515.042106535052881,3211.334948184955920,{F1A40418-2C2B-4430-BA86-DD4645A928E7}
1088235,PN25896,120.200000000000003,,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,486441.257849815068766,3222.586544352771398,{DCFD1BFC-E3C0-40BD-A0A8-9B9858458AA7}
1088236,PN25895,238.669999999999987,,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,965853.463806660030968,4813.343310493389254,{A215B93E-9332-430F-B384-1AF69734E3D4}
1088237,PN25895,40.530000000000001,,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,164011.732100769993849,1619.971811062282313,{43913B40-639F-4491-8E71-71D51150B75E}
1088263,PN24453,80.489999999999995,160.000000000000000,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,325728.700571010005660,2419.941330036911040,{07F524B1-ACB6-46D2-A668-8A659B5F6E0A}
1073185,PN12051,0.040000000000000,,Beneficiary: IDL Endowment,"7",100.00% State Hospital South (Insane Asylum),"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,159.169672494999986,67.860270268136716,{6D9443F7-811F-48EA-B3DF-526EF5DAF767}
1073281,PN13170,80.689999999999998,79.620000000000005,Beneficiary: IDL Endowment,"4",Normal School,"4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,326534.047683149983641,2423.378054876343413,{E4A28FA2-E19E-41D3-AA85-97D602514FD0}
1074212,PN13171,56.460000000000001,,Beneficiary: IDL Endowment,"4",Normal School,"4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,228486.328244234988233,2324.069219503323438,{1A817A4B-5F0E-411A-AD40-88749141C22C}
1074218,PN13237,421.899999999999977,,Beneficiary: IDL Endowment,"7",100.00% State Hospital South (Insane Asylum),"3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,1707364.253100330010056,6490.113553602955108,{E4A0CC6A-4735-4EB4-BF55-C641DA2C8ACB}
1075122,PN12528,639.200000000000045,640.000000000000000,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,2586766.267843654844910,6430.030241854385167,{E9429CA2-EB1B-4453-82A3-056C3E90024F}
1075187,PN13238,77.920000000000002,,Beneficiary: IDL Endowment,"7",100.00% State Hospital South (Insane Asylum),"3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,315326.904056389932521,2635.594670891620353,{18C97CEB-04E5-40AF-B816-2600CA77C0DD}
1075188,PN13240,0.840000000000000,,Beneficiary: IDL Endowment,"7",100.00% State Hospital South (Insane Asylum),"3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,3400.234830630000033,299.186491685632689,{1A113C53-F8CA-418C-973F-87F97F08DC70}
1075189,PN13246,20.940000000000001,20.600000000000001,Beneficiary: IDL Endowment,"7",State Hospital South (Insane Asylum),"4","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,84724.764374379999936,1337.693910470906985,{6B296182-B745-49A4-9E93-0A1E0F30ABD4}
1075193,PN13264,37.939999999999998,32.359999999999999,Beneficiary: IDL Endowment,"8",100.00% University of Idaho,"3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,153548.436042104993248,1569.556620030149816,{52DCC3D5-E718-4D82-BE3B-240E0B7037C7}
1075204,PN13344,10.090000000000000,9.560000000000000,Beneficiary: Other State Agency,"18",Dept. of Transportation,"4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,40836.874412090000988,1011.599800520367012,{85720CE7-239B-48F4-885F-D766E4BC8664}
1076099,PN13241,199.889999999999986,,Beneficiary: IDL Endowment,"7",100.00% State Hospital South (Insane Asylum),"3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,808927.244802340050228,6254.333750587518807,{E6459936-A653-4C50-8AAD-3A8E6F96379B}
1076100,PN13242,0.640000000000000,,Beneficiary: IDL Endowment,"7",100.00% State Hospital South (Insane Asylum),"3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,2579.033257059999869,213.733622172893234,{C6EF4B11-9533-4E39-BB25-7ED3A50DBC5C}
1076961,PN12049,27.210000000000001,,Beneficiary: IDL Endowment,"7",100.00% State Hospital South (Insane Asylum),"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,110123.659615960001247,1706.869045827656691,{44BC0D8E-B946-4C52-8C6D-8118F76BA771}
1077014,PN12577,19.960000000000001,,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,80791.983190864979406,1806.081538483903842,{E64012F0-ABE3-4957-9ABD-9CC03E3DFE71}
1077088,PN13298,0.330000000000000,,Beneficiary: IDL Endowment,"10",100.00% General Fund,"3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,1336.917236135000167,154.847419823454970,{C0D1AB15-51C5-41E3-8A8B-126EFAE51702}
1077514,PN11989,565.799999999999955,562.399999999999977,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,2289711.121224984992296,6066.460519812791972,{1426130E-26F3-4FAC-B8E3-0B53188A6BA1}
1077515,PN11990,486.000000000000000,483.480000000000018,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,1966764.954167010029778,6872.745679992421174,{402A0DB1-42A7-4FFE-9CF9-1876685DC1FD}
1077545,PN12050,0.260000000000000,,Beneficiary: IDL Endowment,"7",100.00% State Hospital South (Insane Asylum),"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,1033.196495785000025,163.300282520785515,{A0719133-61D6-4A22-BD5C-BACDCC4202A9}
1077546,PN12052,0.240000000000000,,Beneficiary: IDL Endowment,"7",100.00% State Hospital South (Insane Asylum),"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,977.759335885000041,157.705791539798270,{F2C8AB64-7B30-4882-846F-70E7EAF70CB2}
1077548,PN12055,0.160000000000000,,Beneficiary: IDL Endowment,"7",100.00% State Hospital South (Insane Asylum),"3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,653.986360630000036,174.016251570866217,{1B5DE00E-6D29-46E8-BD05-3991E5C55305}
1077549,PN12056,0.010000000000000,,Beneficiary: IDL Endowment,"7",100.00% State Hospital South (Insane Asylum),"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,23.109891744999999,23.165550147238402,{C91B8B75-7347-40C5-815C-3741C4FE501A}
1077777,PN12498,46.149999999999999,44.000000000000000,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,186761.510564374999376,2511.494374104022882,{E8CB9425-798C-4BD0-AEDF-CA2DCCE0444B}
1077812,PN12578,159.150000000000006,179.000000000000000,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,644051.068609419977292,3210.153317369391971,{832174A6-E241-4B87-96C5-DC5586302859}
1077945,PN12846,80.510000000000005,80.000000000000000,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,325829.873784760013223,2420.507649268583009,{21839803-AF2F-4C58-A208-985EB70F4ED0}
1077946,PN12847,561.000000000000000,560.000000000000000,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,2270286.250951314810663,8051.150560539521393,{BA9DC370-C618-41F7-BC11-4183276F6FF4}
1078038,PN13042,119.370000000000005,120.000000000000000,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4","3","No Sand, Gravel, or Pumice Per Little Court Case",GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,483086.008411874994636,3210.618780004162090,{5DB165DD-25FF-407A-857E-9B2CD9C3A88D}
1078069,PN13265,260.970000000000027,257.339999999999975,Beneficiary: IDL Endowment,"8",100.00% University of Idaho,"3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,1056101.321638615103438,4681.111111560177960,{AA79178C-CBF4-49CD-9ECA-15FF12CF44B6}
1078075,PN13348,5.720000000000000,6.090000000000000,Beneficiary: Other State Agency,"18",Dept. of Transportation,"4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,23156.803592745000060,863.697478399758097,{0F67B3C1-00DD-436A-B704-315F7C41A6DC}
1078498,PN13239,30.340000000000000,,Beneficiary: IDL Endowment,"7",100.00% State Hospital South (Insane Asylum),"3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,122762.696841224998934,1910.660330713114035,{99C787AA-FE62-4A30-BE4A-20CEBEF42D9A}
1078536,PN13347,9.060000000000000,9.130000000000001,Beneficiary: Other State Agency,"18",Dept. of Transportation,"4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,36681.593407820000721,881.175213296319498,{066D6946-9583-43F7-B08D-FCFB24ED5466}
1078539,PN13352,8.130000000000004,8.130000000000004,Beneficiary: Other State Agency,"18",Dept. of Transportation,"4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,32886.078906340000685,790.240008548580477,{EE25B821-CAC3-4F13-A8B0-4E9B3FD5FC50}
1078924,PN14018,129.780000000000001,131.039999999999992,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,525184.984516620053910,3863.301409627970770,{0EFE9B4E-3479-4552-BAF1-21DECBF37F65}
1088013,PN25304,268.680000000000007,,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,1087320.661606384906918,5243.526317524821934,{F3C501D5-5C9D-4516-829E-0E71C00F9C21}
1082825,PN21378,116.459999999999994,115.989999999999995,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,471288.137650270073209,3213.303270350402727,{9E1433C8-681A-4BFF-A38D-04F49D054743}
1082826,PN21382,523.080000000000041,520.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,2116833.525786145124584,6457.198177928279620,{D1E2F8F7-D19D-4FC5-9E78-4C4DB1732CB8}
1082829,PN21400,475.680000000000007,480.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,1925005.089894999982789,6404.716313583803640,{393F466D-6792-4626-8A6D-BF9EB7042919}
1083013,PN23705,0.690000000000000,0.720000000000000,Beneficiary: Other State Agency,"15",100.00% Dept. of Fish and Game,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,2798.465808644999470,244.001087935634104,{0F73898B-9346-4141-B183-483F6A9A2147}
1083018,PN23830,37.810000000000002,37.729999999999997,Beneficiary: Other State Agency,"15",100.00% Dept. of Fish and Game,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,153010.228589384991210,2256.958770074526001,{ABBA0A9B-1F63-4372-93B7-15E9EDB01FDE}
1083040,PN24106,0.060000000000000,0.060000000000000,Beneficiary: Other State Agency,"17",100.00% Dept. of Parks and Recreation,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,232.128588869999987,60.943169353130529,{3200A359-1CD5-49AC-BAD4-965E4946A062}
1083051,PN24295,40.649999999999999,40.000000000000000,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,164486.632283879996976,1622.324535932607887,{2864F34C-4789-4E31-A76F-65C4DFF91D82}
1083053,PN24301,161.180000000000007,160.000000000000000,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,652283.515373329981230,3230.597902427772624,{478ACDF4-5BC2-405C-86AC-FC9B305C5149}
1083054,PN24306,92.730000000000004,90.000000000000000,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,375281.178335274977144,2544.245180904974859,{40518758-DEC2-4DBB-8C63-E861AB8DAF99}
1083055,PN24327,87.250000000000000,86.299999999999997,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,353078.400591910001822,3008.868703929153071,{CB886BCF-31D7-4185-938D-57EA1882D921}
1083061,PN24446,15.470000000000001,,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,62618.316029825000442,1126.188629206472797,{0DA15B7C-541A-4D34-9825-C5B4571B23F8}
1083070,PN24666,9.010000000000000,,Beneficiary: Other State Agency,"16",Dept. of Health and Welfare,"4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,36465.349865939999290,874.322835480065464,{B19C9C8C-4493-429D-972F-56E8B9C6A8D9}
1083551,PN21335,2.960000000000000,2.020000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,11981.167063765000421,928.975972568934026,{3F09FA32-2A6A-4420-AD6B-6A5CAE87E6D6}
1083555,PN21352,80.670000000000002,80.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,326467.211978615028784,2424.499542312748872,{A056B2D3-9808-4C10-AF3D-F083C64424C3}
1083556,PN21353,40.219999999999999,40.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,162753.649555320007494,1613.784194158943592,{F66BEBF4-2090-464D-94CC-83825E133F33}
1083562,PN21428,160.830000000000013,160.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,650846.046681464998983,4043.423527541060139,{60CD6E79-6EF2-4704-A725-A0C32F2516EE}
1083563,PN21455,5.780000000000000,,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,23406.526160509998590,1614.854034084147997,{32F6734E-6AC0-414E-A94E-79CBAA5E9BCA}
1083776,PN23822,8.570000000000000,,Beneficiary: Other State Agency,"15",100.00% Dept. of Fish and Game,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,34687.000680235003529,867.655780280422391,{17E58612-A870-47D6-88C1-7354D328E7E5}
1083777,PN23832,1.440000000000000,1.650000000000000,Beneficiary: Other State Agency,"15",100.00% Dept. of Fish and Game,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,5839.647927660000278,628.588832695846349,{E7B07AE8-5D5B-47B7-BE14-17E38E47D33D}
1083821,PN24667,58.990000000000002,,Beneficiary: Other State Agency,"16",Dept. of Health and Welfare,"4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,238724.226888825010974,3281.056173853877226,{F4917C18-9358-4CAC-B4C7-668CA5029A22}
1084284,PN21377,485.250000000000000,480.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,1963745.413122615078464,5648.422392262967151,{7D550CBF-525B-41D5-990D-5D38554381FE}
1084285,PN21383,80.569999999999993,80.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,326045.719968810037244,2424.350157172968466,{277E4B86-930D-4EBB-9BA7-4448854B82CC}
1084286,PN21384,41.579999999999998,39.990000000000002,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,168258.254766000027303,1638.770837073451276,{0F4BEC37-0065-4EC0-8AB6-19DAC40A5CA4}
